name,room_type,price,minimum_nights,number_of_reviews
Affordable Place for your stay!,Private room,33,30,4
Perfect location & Private Room w/ Airbed Near T!,Private room,34,30,9
Copley Square/South End,Entire home/apt,800,3,67
Beautifully renovated apartment in the trees,Entire home/apt,268,2,46
❤️of Boston / walkers paradise / CLEAN❗️,Entire home/apt,144,2,173
★ The Antler Room | Close to Subway + Downtown ★,Private room,69,2,121
✪Elegant King 4mi to D-town freepk walk to train,Private room,266,7,37
"144 Bowdoin St 64 · Clean place for social distance, low density area",Entire home/apt,54,10,91
Sunny room with AC,Private room,41,1,128
Renovated Clean Quiet House near Orange line,Private room,38,91,2
Spacious Condo with Patio near BCEC!,Entire home/apt,500,2,35
Andrew Sq Teal Room Close to T & Shops,Private room,65,91,0
"Practical Comfort - 2,800+ sqft in Boston",Entire home/apt,1039,5,6
Nice Room in Friendly House,Private room,65,1,68
Trendy Southie Apt | E. Broadway | Live Thatch,Entire home/apt,102,28,2
"Entire floor, private bath, 2 mins walk to subway",Private room,81,2,189
Private & serene getaway in beautiful JP,Entire home/apt,158,6,153
Perfect 1BR apt S End/B Bay border - Copley Sq,Entire home/apt,232,2,166
Room for up to 4 in Updated 1 BR apt by T!,Entire home/apt,149,91,159
Keyless Entry 3 Bedroom in Historic Mission Hill,Entire home/apt,175,2,218
"Cozy home,easy access to Downtown&Longwood Medical",Private room,40,91,13
✪2Doublebeds 4m to Downtown walk to subway freepk✪,Private room,236,6,72
Minion? Convention Center/Subway 1 bed 287-1A,Entire home/apt,80,91,119
"NEW 2nd Floor, 2BR Downtown Boston",Entire home/apt,200,3,157
"NEW 3rd Floor, 2BR Downtown Boston",Entire home/apt,166,3,132
NEW B 1BR Downtown Boston,Entire home/apt,105,28,208
Charming South End Duplex (Pets Ok),Entire home/apt,350,2,205
"NEW 1st Floor, 1BR Downtown Boston",Entire home/apt,120,28,141
Transportation Accessible Home,Entire home/apt,161,2,123
⍟ Lofty South End Penthouse w/Street Parking! ⍟,Entire home/apt,170,28,17
Charming 1 bedroom Condo in Historic South End,Entire home/apt,228,1,152
Comfortable 1 bed in Back Bay,Entire home/apt,109,32,1
Back Bay Luxury for long term (31 day min.) stay,Entire home/apt,119,91,6
Private room-10 min to downtown15 min to Cambridge,Private room,54,1,5
Great Location for your stay!,Private room,31,30,8
Huge rm Renovated Clean Subway Safe neighborhood,Private room,36,91,0
Brand New North End Luxurious One Bedroom Condo up,Entire home/apt,100,91,14
★ The Buddha Room | Close to Subway + Downtown ★,Private room,59,2,80
"Private, cls to Boston Landing & Harvard Business",Private room,70,1,103
Simple Private Room in Southie,Private room,80,91,4
3BR 2.5Bath 2Parking By DWTN Airport BCEC Seaport,Entire home/apt,366,1,167
Accessible & Great Private Bedroom Near T!,Private room,33,30,3
1 Mile to Downtown Boston. Studio Apt. Brownstone.,Entire home/apt,78,2,143
Great 3 Bdr apartment with Airbeds!,Entire home/apt,98,30,0
Master Bedroom/Private Bathroom/Mission Hill/JP,Private room,300,32,77
Newly Renovated 1 BR close to T and Northeastern!,Entire home/apt,143,91,98
#101 Boston New heating AC room 全樓禁烟讲国语,Private room,50,60,28
"Nice 1BD, Quick to Downtown, Free Parking",Private room,45,1,119
Renovated House Large Bay Windows Near Orange Line,Private room,36,91,0
"★ Sunny, Spacious & Modern ★ Cleaned & Sanitized!",Private room,56,1,445
South End 2 Bed with Parking x 2,Entire home/apt,200,91,1
Boston Strong,Private room,39,91,2
Large Stylish Newbury Street Studio w/kitchen,Entire home/apt,64,1,182
Stylish Beacon Hill Gem!,Entire home/apt,100,91,1
Private room near Harvard Stadium,Private room,69,91,22
"Walk To The Beach or City, Room 3",Private room,53,1,156
Twin Beds near Harvard Stadium/BU,Private room,89,91,45
Warm and serene home in Roslindale part of Boston,Private room,60,2,69
"1 Bed Penthouse, private roof-deck. Best location.",Entire home/apt,249,3,37
Near Orange Line Renovated Clean AC Easy Parking,Private room,36,91,1
"Cozy, comfortable, and convenient.",Private room,70,91,12
Spacious and Quiet Apartment in Roslindale,Entire home/apt,186,20,39
★ Spacious & Modern ★ Professionally Sanitized ★,Private room,56,1,485
"★ Modern, Cozy & Convenient ★ Close to Downtown!",Private room,56,1,393
★Clean | Cozy Bedroom - Close to Subway & Airport★,Private room,56,1,425
Newly Remodeled Studio in Back Bay - River View,Entire home/apt,150,2,125
"M&R - Private Bdrm Living Room, Bathroom & Parking",Private room,109,2,92
FLEXIBLE LEASES Downtown 4 Beds  2 Bath Boston,Entire home/apt,799,91,151
Newly Renovated Harborside Charmer - Near Airport,Entire home/apt,135,2,218
"Spacious, stylish, modern apartment on Orange Line",Private room,40,20,6
South Boston room in 3bed condo next to the beach!,Private room,60,4,40
Beacon Hill 1brm - walk everywhere!,Entire home/apt,112,10,136
Flats on D. Great Place to have fun.,Entire home/apt,118,91,5
Updated single family steps to Roslindale Village,Entire home/apt,150,3,15
Clean upscale apt and location,Entire home/apt,145,91,2
"Cape Cod Room, With Private Bath-Townhouse-RedLine",Private room,53,1,409
No longer available,Private room,110,91,3
Logan Intl Airport - Boston I,Private room,50,91,0
Boston - Logan Intl Airport III,Private room,50,91,4
Artist's loft in the South End,Entire home/apt,157,91,6
Family Friendly Colorful Home - close to Subway!,Entire home/apt,180,91,18
Condo in Southie,Entire home/apt,220,91,3
Cozy 1-bd: Steps to 3 Major Train Lines!,Entire home/apt,111,91,2
"Comfortable Stay, not far from Downtown and Fenway",Private room,55,1,186
"2Twin Beds close to MBTA, short distance to Fenway",Private room,55,1,138
Escape Noisy City in Comfy/Spacious Private Room,Private room,60,2,57
"Comfortable 3rd floor apartment,closed to Boston",Entire home/apt,200,1,239
Cozy Room 3,Private room,37,2,132
Cozy Room 2,Private room,45,1,71
Shabby-Chíc Condo Steps to Airport & Subway,Entire home/apt,140,1,287
"Stylish, modern duplex near Orange Line, Downtown",Private room,45,91,8
"2Twin Beds close to Northeastern University, MBTA",Private room,55,1,122
"Queen Bed near subway, short distance to Fenway",Private room,55,1,149
"144 Bowdoin St 63 · Short walk to MGH, great unit to stay inside",Entire home/apt,63,10,58
Rustic & Renovated 3BR Steps to Airport & Subway,Entire home/apt,150,1,229
Andrew Sq - Cozy Quiet Room,Private room,65,91,0
10 Allston,Private room,50,91,27
Backbay Apartment,Entire home/apt,184,91,3
#3 Samuel Adam neighborhood Boston vicinity (T),Private room,52,91,80
✪SunnyDouble min 2 Fenway/DT walk to subway freepk,Private room,277,7,17
Trendy 1 bed in luxury seaport building,Entire home/apt,465,91,12
Oceanview Unit 2R for 10 mins to Boston /airport,Entire home/apt,128,1,138
Brownstone|Contemporary Newbury Place|1BR 1BA #6,Entire home/apt,83,2,73
Charming Quaint|Heart of Back Bay|1BR 1BA #5,Entire home/apt,83,2,53
Brownstone|Shopping & Food on Newbury|1BR 1BA #4,Entire home/apt,83,2,53
Modern Upscale Newbury Street | 1BR 1 BA #1,Entire home/apt,93,2,73
Trendy Flat|Bright + Light Southie| 1BR 1BA #201,Entire home/apt,200,28,69
New|Shoppers|Foodies|Newbury|Suite 1BR 1BA #2,Entire home/apt,83,2,96
Big newly renovated 3 bedroom condo in East Boston,Entire home/apt,230,2,9
So Central|Trendy Apt. in Southie 1BR 1BA #301,Entire home/apt,205,28,76
Southie Chill Spot|1 BR 1BA #401,Entire home/apt,200,28,47
"Large, sunny hilltop home, nature lovers' paradise",Entire home/apt,500,3,6
"Spacious 2 bedroom, 2 bathroom apartment in Boston",Entire home/apt,200,91,13
1880's BostonTownhouse- Redline w/Private-Bathroom,Private room,52,1,362
✪2 Double beds 4mi to Downtown near subway freepk✪,Private room,251,5,37
Private Room 3 Min Walk to Savin Hill Subway Stop,Private room,55,1,100
✪Sunny King+sofa SmartTV 4m to DWTN FreePk• walk2T,Private room,235,6,40
Fun Houseboat,Entire home/apt,265,2,55
Comfortable & Convenient ( Centrally Located).,Entire home/apt,192,91,17
Clean spacious modern 2BR JP condo,Entire home/apt,180,91,5
"Renovated House, Sunny & Clean room, New Window AC",Private room,36,91,2
Boston /Logan Airport & Train 3 bed Apartment 2FL,Entire home/apt,194,1,204
Logan Intl Airport - Boston II,Private room,50,91,1
Cozy Studio Apartment in Quiet Boston Neighborhood,Entire home/apt,60,91,0
Back Bay Duplex,Private room,60,180,9
Cozy 1 bedroom apartment in Roslindale,Entire home/apt,95,30,76
Beacon Hill Brownstone | 1BRD #8,Entire home/apt,118,2,66
Beacon Hill | Mass General Hospital | 1BR 1BA #6,Entire home/apt,118,2,73
1 Bdr Apt. Beacon Hill | Mass General Hospital #4,Entire home/apt,118,2,81
Beacon Hill Historic Charles|1BR 1BA #2,Entire home/apt,118,2,70
Quaint Cute Historic Charles|Studio #9,Entire home/apt,109,2,56
Modern in Historic Charles|Designed Studio #7,Entire home/apt,109,2,51
Charming Charles|Historic Beacon Hill|Studio #5,Entire home/apt,108,2,67
Historic Beacon Hill Studio | #3,Entire home/apt,109,2,44
Quiet Home + Near Downtown + Amazing Backyard!,Entire home/apt,150,2,22
CLEAN Smart Room w/Roof Deck Near Airport & D-town,Private room,83,1,441
Rozzie Room,Private room,40,30,25
Jamaica Plain apartment,Entire home/apt,70,91,14
"Back Bay, Comm Ave, perfect for College Graduation",Entire home/apt,220,2,83
Brand New Modern Apartment next to HBS,Entire home/apt,160,91,1
Newly renovated modern 1 bedroom apartment,Entire home/apt,139,91,38
Cozy and Convenient ( Great Location),Entire home/apt,162,91,10
Downtown- on the Boston Common,Entire home/apt,125,1,183
Large clean private room close to downtown,Private room,100,2,51
Light and cozy private room,Private room,36,91,0
Classic New England apartment on MBTA Red line,Entire home/apt,96,28,99
"Stefano and Silvia (must love cats, thank you :))",Private room,79,91,4
Quirky studio in Jamaica Plain,Entire home/apt,82,2,20
Private Room near Harvard / Longwood Medical area,Private room,75,5,23
Free Parking at Newly Renovated 1 Bed Basement Unt,Entire home/apt,250,28,189
Gorgeous Audubon Circle Studios (1),Entire home/apt,185,30,89
Renovated modern 1 bed beside State House,Entire home/apt,92,32,5
COZY THEATRE DISTRICT STUDIO NEAR BOSTON COMMON,Entire home/apt,164,91,45
Nice clean room to stay,Private room,69,91,11
"Two Bedroom Apartment, Parking Included.",Entire home/apt,79,1,346
3rd Floor Efficiency Perfect for City Explorers,Entire home/apt,94,1,250
Shelly's Bunk Room,Private room,53,1,282
Diana North End,Private room,100,91,0
Boston - Comfort - Convenience - Price,Private room,75,91,0
Bunker Hill Beauty,Entire home/apt,90,91,21
Massive Southie 3 bed with parking and backyard,Entire home/apt,400,2,0
#203 Boston New Central AC Private Queen Bed,Private room,49,30,37
#202 Boston private AC Queen BR 全楼禁烟 可讲国语,Private room,52,30,26
Penthouse suite in historic Beacon Hill,Entire home/apt,200,91,7
#204 Boston private AC BR 禁烟Female only,Private room,53,30,26
Private & Clean 1BR Apt | Pool | Gym | Near BCH,Entire home/apt,209,9,0
"Classy, cozy 2 BR, 2 Bath Boston condo",Entire home/apt,209,3,42
$199 Special! Modern City Triplex *Close to Center,Entire home/apt,500,3,113
"Cozy, Bright Studio in Back Bay/South End",Entire home/apt,170,91,25
Cozy studio in Fenway,Entire home/apt,82,91,2
Loft Style 1 Mile from Downtown Boston Brownstone.,Entire home/apt,120,91,70
Over the Top 2-BR in Boston near Fenway Park!! WOW,Entire home/apt,899,91,0
Newly Renovated Private Bedroom Close to  Airport,Private room,80,1,38
Cozy Room in Beacon Hill/MIT/MGH! (Room A),Private room,120,28,168
Cozy Room in the Heart of Boston (MGH/Downtown),Private room,120,28,187
cute and cozy 3rd floor apt,Entire home/apt,115,1,12
North End 1 BR + Patio in Little Italy,Entire home/apt,159,10,161
Great South End / Back Bay location! 1 bed condo,Entire home/apt,298,2,51
"Bright and Spacious 3 BedR., 1 bath",Entire home/apt,166,2,44
Large Private Bedroom Close to Airport,Private room,160,2,16
#205 Boston Private Room 双床 ( family ; females),Private room,50,30,31
★ PRIVATE Condo in Prime Location ★,Entire home/apt,109,1,310
Private room in Jamaica Plain condominium.,Private room,45,3,29
Private Suite in South Boston | Convenient to BCEC,Private room,150,1,90
Sunny Private Room in Beautiful Chestnut hill,Private room,65,91,11
Southie Townhome with Private Room/Bath/Entrance!,Private room,100,1,119
"Boston South End: Gorgeous 3-bed, ideal location!",Entire home/apt,223,1,129
Near Silver Line easy 2 Cambridge/Downtown/LMA/BMC,Private room,35,91,4
Your Other Home in a Different Town,Private room,80,91,20
Boston #4 @ Samuel Adam Brewery near (T),Private room,55,91,45
Very cool place in a very cool location.,Entire home/apt,125,91,5
Good place for hangout,Entire home/apt,200,91,0
2 Bed / 1.5 Bath Condo. 5-minute walk to Red Line.,Entire home/apt,165,1,78
Shelly's Garden Room,Private room,53,1,150
Brighton - 5 Min walk Green line,Private room,39,1,85
Cozy Studio | Minutes to Downtown,Entire home/apt,79,1,212
Sunny Private Room in Chestnut hill,Private room,65,91,6
The Moontower Apartment,Private room,50,91,63
Single family house 1 bedroom with lovely backyard,Entire home/apt,236,2,13
Boston Home Base: Cozy Two Bedroom,Entire home/apt,280,91,1
Huge Bedroom & Private Bath in House of Porches,Private room,70,3,48
Friendly family single room,Private room,44,1,39
(104) Back Bay Studio - Prime Location/ St Botolph,Entire home/apt,114,1,157
Comfort and convenience in Boston with parking,Private room,69,1,33
The Historic House in the North End/Waterfront,Entire home/apt,1052,91,104
45%off Chic Retreat near Downtown Disney+ Freeprkg,Entire home/apt,584,2,32
"Close to BMC, LMA, Northesatern Renovated House 24",Private room,35,91,8
Easy access to downtown Boston,Private room,82,91,15
Feel at home in a good vibes place.,Private room,120,91,5
West Roxbury private room,Private room,90,91,1
Lower level private room and bath in Savin Hill,Hotel room,75,1,102
Boston king Whole Apartment with 4BRs free parking,Private room,250,1,44
"Two nice rooms w/private bath, parking",Private room,85,2,56
Cozy Private Garden Studio near the Heart of JP,Entire home/apt,107,3,104
Minion 3? Convention/Subway/Beach 130-3,Entire home/apt,140,91,92
Comfy Room near Harvard / Longwood Medical Area,Private room,75,7,51
**PRIVATE ENTRANCE in Heart of Boston***,Entire home/apt,349,90,6
"Cozy Quiet room, nice place to explore Boston",Private room,45,91,1
Gorgeous Audubon Circle Studios (2),Entire home/apt,175,30,110
Symphony Place,Entire home/apt,200,2,112
Large Room Near Downtown Boston,Private room,82,91,22
"North End, TD Garden, North Sta, Govt Ctr, Hanover",Private room,65,91,0
Historic 3+ Bedroom Charlestown Townhouse,Entire home/apt,300,91,14
Beautifully Furnished 2-BR in The Heart of Boston!,Entire home/apt,170,91,0
"Bright, Clean Private room with Private Bathroom.",Private room,80,14,148
My Home,Private room,75,91,0
Newly renovated 3 bedroom  w/wifi & parking,Entire home/apt,175,2,218
Sunny room and private bathroom- Brighton center,Private room,67,3,48
Free Parking 2 Bed 1 Bath Steps from BU/Kenmore,Entire home/apt,250,28,106
"Beautiful, modern 1BR Penthouse in heart of Boston",Entire home/apt,279,2,80
Del’s Place,Entire home/apt,220,3,55
Unwind from City Vibe in Modern/Bright PrivateRoom,Private room,60,2,30
Stylish 2 bedroom in the historical North End,Entire home/apt,300,1,137
Modern 3 Bed - Steps from Prudential #28,Entire home/apt,165,91,37
Becon Hill/MGH,Entire home/apt,120,91,5
Private room.  Very close to new train Station,Private room,90,2,27
Single room,Private room,82,91,44
Single room,Private room,82,91,40
Cozy 2BR in Heart of Southie,Entire home/apt,149,2,122
Minion 2? Downtown/Convention/Subway/Beach 130-2,Entire home/apt,175,91,81
Minutes to Downtown Boston,Entire home/apt,215,31,8
Newly Renovated Spacious Apartment in Boston,Entire home/apt,175,1,130
"Close 2T Private Room with Airbed!""",Private room,34,30,0
Quick Steps to the Red Line!,Private room,37,30,4
Abigayle's Bed and Breakfast Single M263 S4,Private room,130,2,40
Private Deck & Parking For Rent. Location!,Entire home/apt,229,2,177
Cozy quiet private room on T line in Jamaica Plain,Private room,58,91,8
Instaworthy Getaway Suite Private Entry/Bath 2Beds,Entire home/apt,121,2,275
4 Beds & 2 Bath ~ Best Location in Downtown Boston,Entire home/apt,515,91,90
Boston/Brookline Private 1 BR/Bath w/ Free Parking,Entire home/apt,100,1,198
"private room, private bathroom with parking",Private room,89,28,210
Easy to Downtown/Longwood/Cambridge/BMC Sunny,Private room,35,91,4
Sunny and Spacious 2 bed apartment in JP,Entire home/apt,103,28,1
Astonishing 1 Bed South End Boston's Best Location,Entire home/apt,268,28,100
Beacon Hill Designer Suite with Roof deck,Entire home/apt,132,28,50
Cozy bedroom near Harvard,Private room,87,1,73
BACK BAY STUDIO ON MARLBOROUGH ST-min 3 months,Entire home/apt,83,91,0
LUXURY BACK BAY STUDIO NEAR BERKLEY & Northeastern,Entire home/apt,83,91,2
BEACON HILL STUDIO BY MASS GENERAL HOSPITAL,Entire home/apt,83,28,1
North End one bedroom in Boston's Little Italy,Entire home/apt,93,91,0
Minion? *Family*Tourist/Convention/Subway 130-1,Entire home/apt,400,91,43
Luxury 2 bedroom with garage parking space Allston,Entire home/apt,220,91,5
"Great Location,Near T, Zip Car Pickup & Blue Hills",Entire home/apt,77,2,130
"SPACIOUS for Friendly Roommates, w/ All utilities",Private room,45,91,32
"Stylish Studio in the Back Bay, on Newbury St, .#9",Entire home/apt,65,1,108
Sonder | Winthrop Square | Quaint Studio,Entire home/apt,94,30,13
Sunny 2 bedroom apartment at Beacon Hill,Entire home/apt,125,91,0
"Private room and Private bathroom,Amazing location",Private room,110,28,228
Huge Loft in the Heart of Boston | Walk Everywhere,Private room,300,2,104
Cozy Apartment near BC w/parking and keyless entry,Entire home/apt,70,1,152
Super Convenient 2BR 1 Bath Renovated!! Sleeps 4,Entire home/apt,200,28,28
Entire 1-bedroom Apartment Near Downtown/Longwood,Private room,60,28,103
Large & Sunny Room near Dudley Station/Silver Line,Private room,35,91,3
"Clean, spacious condo just steps from the MBTA",Entire home/apt,180,2,73
"Cozy, spacious apartment near Harvard, BU",Private room,48,180,1
Seaport one bed beauty,Entire home/apt,196,91,2
Cozy room with private porch,Private room,30,91,3
Bedroom,Private room,60,91,2
1 Bedroom near Harvard Business School.,Private room,76,91,1
"Back Bay studio- Close to Northeastern, colleges..",Entire home/apt,83,28,4
Richmond's Cozy Colonial near Lower Mills,Private room,55,91,28
Angel’s room in Boston,Private room,79,91,4
Private bedroom in large renovated high rise condo,Private room,125,28,37
BOSTON RED-3 MIN TO GREEN LINE T A/C in the room,Private room,61,91,57
3 MIN TO GREEN LİNE- BOSTON BLUE ROOM,Private room,57,91,125
Alex's House,Private room,200,91,0
Stellar 1BR Apt | Pool | Work from home | Boston,Entire home/apt,889,9,1
Stunning 1BR Apt | High Speed Internet | Boston,Entire home/apt,889,91,1
Comfy 1BR,Private room,62,2,168
"Beautiful 4BD/2BA Gem! Near airport, city, subway!",Entire home/apt,193,1,182
BACK BAY ONE BEDROOM ON COMMONWEALTH AVE-MONTHLY,Entire home/apt,83,91,1
Ideal 3 BDR to stay by the Red Line!,Entire home/apt,109,30,0
Furnished one Bedroom Mission Hill Apartment,Entire home/apt,65,91,47
Southie Studio | Broadway Ave | Live Thatch,Entire home/apt,102,5,8
Large apartment for up to 8 ppl/1st floor,Entire home/apt,196,1,13
Large apartment for up to 8 ppl/2nd floor,Entire home/apt,196,1,10
South Bos. Studio | Flexible Long Term | Thatch,Entire home/apt,132,28,7
Large apartment for up to 8 ppl/3rd floor,Entire home/apt,200,1,24
"WaterfrontM (North End)-MGH, SUBWAY, RESTAURANTS",Entire home/apt,73,91,0
Large apartment for up to 6 ppl/1 floor,Entire home/apt,162,1,3
Beautiful 1 bedroom apartment 1st floor,Entire home/apt,97,1,13
Large apartment for up to 6 ppl/2nd floor,Entire home/apt,162,1,4
Beautiful 1-bedroom apartment/2nd floor,Entire home/apt,99,1,13
Large apartment for up to 6 ppl/3rd floor,Entire home/apt,164,1,5
Beautiful 1-bedroom apartment/3 floor,Entire home/apt,99,1,8
Sunset 206 GreenLine | 1BR 1BA | Walk to Beth Israel Deaconess and the GreenLine!,Entire home/apt,91,32,36
Sunset 306 GreenLine | 1BR 1BA | Walk to Dana Farber and the GreenLine!,Entire home/apt,93,32,43
Sunset 506 GreenLine | 1BR 1BA | Walk to Boston Children's and the GreenLine Trolley!,Entire home/apt,99,32,35
Sunset 404 GreenLine | 1BR 1BA | Walk to Brigham and Women's and GreenLine Trolley!,Entire home/apt,96,32,29
Sunset 604 GreenLine | 1BR 1BA | Falkner Hospital and the GreenLine!,Entire home/apt,103,32,35
Beautiful Back Bay Duplex Monthly rental,Entire home/apt,975,91,2
33rd Floor - Luxury Downtown Boston Penthouse,Entire home/apt,829,91,64
Classic Wellington Hill Guest House,Entire home/apt,137,1,152
Comfy room 3 min to T stop-easy access to Boston,Private room,50,28,12
Beautiful Modern 3 Bedroom Condo - Boston (Entire),Entire home/apt,165,2,86
Sun filled modern clean master suite & bath,Entire home/apt,110,91,0
"1085 Boylston St. ARTlab, 1 Bed Apt, Boston",Entire home/apt,130,9,13
Quality By Jamaica Pd and Arboretum 20min Boston.,Entire home/apt,158,3,52
Savin Hill-Spacious/Modern 3 BR/2BA close to Train,Entire home/apt,294,2,143
Great Boston Place! Close to downtown & airport!,Entire home/apt,65,5,63
Seaport Brick and Beam 1 bed.,Entire home/apt,275,91,0
"★ Chic, Clean & Large ★ Professionally Cleaned! ★",Private room,56,1,358
1085 Boylston St. 1BR Construction Discount,Entire home/apt,75,9,0
"Cozy, colorful, comfy 2BDR Duplex apartm in Boston",Private room,95,91,1
Your home away from home in the heart of Fenway,Entire home/apt,169,29,2
Boston Escape One by Land Private Entry/Bath QN,Entire home/apt,121,2,261
Cozy Savin Hill Condo (Perfect for Business Trips),Private room,155,1,43
Stylish house 5 min from Waterfront,Entire home/apt,150,1,244
"★ Clean, Modern & Bright ★ Great Location ★",Private room,56,1,341
"★ Spacious, Modern & Comfy★Professionally Cleaned!",Private room,56,1,323
"★ Bright, Sunny & Clean ★ Professionally Cleaned!",Private room,56,1,306
Jacky family house,Private room,70,3,127
Jacky family house 2,Private room,65,3,130
"Private Suite Near Jamaica Pond, sleeps 4!",Private room,70,91,1
South BOS Apt | Broadway & Dot Ave | Live Thatch,Entire home/apt,102,28,8
Cozy Private Bedroom and Bath Prime City Location,Private room,46,2,85
Long Term Apt. | Southie One Bedroom | Live Thatch,Entire home/apt,80,29,2
E. Broadway Apt | Great Location | Live Thatch,Entire home/apt,102,28,1
✪The Queen 4mi to Downtown near subway freepk✪,Private room,41,2,9
✪2 Double beds 4mi to Downtown near subway freepk✪,Private room,299,2,10
"Brighton, MA Guesthouse for rent, Unit 1 (2nd Fl)",Private room,50,91,1
The Boston Christopher Grand Studio Suite,Entire home/apt,259,1,4
The Boston Christopher Grand Studio Suite,Entire home/apt,259,1,0
The Boston Christopher Grand Studio Suite,Entire home/apt,259,2,4
South Bos. 1 BR Apt | Great Location | Live Thatch,Entire home/apt,102,29,4
Spacious 1BR |Full Kitchen/Wi-Fi |Fenway Hospitals,Entire home/apt,849,28,0
Modern 1BR |Full Kitchen W/D | near Fenway Medical,Entire home/apt,849,28,0
Private 1BR | Full Kitchen|Fenway Boston Hospitals,Entire home/apt,849,28,1
Spacious 2BR | Full Kitchen | Close to Hospitals,Entire home/apt,899,28,0
Upscale 2BR near Fenway Park with upscale finishes,Entire home/apt,899,28,1
a spacious room with a safe neighborhood,Private room,55,91,0
Gold R*15minAirport*JFK T Red Line*10min Downtown,Private room,65,3,116
*Victorian Brownstone heart of the South End!,Entire home/apt,309,2,195
King room 4mi to Downtown•BCEC•FreePk• steps to T,Private room,299,2,9
Modern Furnished 2BR Apt Close to Longwood Medical,Entire home/apt,686,28,0
Newly Renovated Harvard Garden Studio,Entire home/apt,76,2,203
BOSTON Private Bedroom/ #1 Modern Cozy Bedroom,Private room,40,91,0
Newly Renovated Boston College Studio,Entire home/apt,59,2,211
Gorgeous 1 Bedroom Apartment! Furnished!,Entire home/apt,221,1,29
Bright and Sunny penthouse near Harvard and BU,Entire home/apt,76,90,35
"Beautiful private place, 4 min fr T, 5 min airport",Private room,129,1,153
NEW Lux Modern Apartment on Clearway st #38,Entire home/apt,800,91,40
Shiny Apartment close to Boston Downtown,Shared room,75,91,0
New 2 Bed Modern Apartment in Downtown Boston #14,Entire home/apt,250,91,18
2 Bed - Modern - Clean living space Prudential #16,Entire home/apt,112,91,19
BOSTON Private Room/ #2 Modern/Cozy bedroom,Private room,41,91,1
BOSTON Private Bedroom/#3 Modern Cozy Style,Private room,41,91,1
Small one bedroom apartment in downtown boston,Entire home/apt,70,91,1
Jamaica Plain Gem!,Entire home/apt,120,90,1
Best of Bos: Awesome Studio,Entire home/apt,74,5,31
Single family home on historic Winthrop Square.,Entire home/apt,350,2,20
Beautiful high rise river views in renovated condo,Private room,100,28,31
"Clean, cozy, and close to everything!",Entire home/apt,114,91,26
Boston Spirit (Entire Home),Entire home/apt,225,91,43
#105 Entire FL AC  (4 Br 2 both ) 厨具齐全讲国语,Entire home/apt,258,30,0
Modern-Boston Center-2 Bed Next to Prudential #40,Entire home/apt,139,91,27
Luxury 2BR Penthouse in heart of Boston North End,Entire home/apt,200,30,3
"Comfortable queen bed, high ceiling Room.",Private room,37,31,8
Cozy Duplex in Beacon Hill/MGH | Walk Everywhere,Entire home/apt,225,29,11
BACK BAY APARTMENT ON MARLBOROUGH ST,Entire home/apt,73,91,0
Quiet Minimalist Apartment,Entire home/apt,150,91,4
Sunny Clean near Silver Line easy to LMA/BMC,Private room,35,91,1
Large 1-Bed. Condo in the Heart of the North End,Entire home/apt,265,2,98
Boston - Logan Intl Airport I,Private room,50,91,1
"Clean, cozy, and conveniently located!",Private room,60,91,14
Boston Living,Entire home/apt,125,91,18
Chic Studio | Kitchen | Work Desk |Heart of Boston,Entire home/apt,125,3,2
A Castle in Boston,Entire home/apt,100,91,89
Furnished Studio | Downtown Boston | Steps from T,Entire home/apt,457,9,0
Spacious 2 Bed/Bath Apt near Mass General Hospital,Entire home/apt,334,30,7
Downtown Boston | Stylish Studio | Full Kitchen,Entire home/apt,139,91,11
Large 2bed/bath Seconds from Mass General Hospital,Entire home/apt,250,30,3
*Specials!|  Downtown Studio by GLS | Steps from T,Entire home/apt,139,3,1
Clean Studio near BCH | Linen/Towels | DWTN Boston,Entire home/apt,118,3,1
Modern Studio | Downtown Boston | Steps from T,Entire home/apt,139,91,5
Large 1 Bd Apt Seconds from Mass General Hospital,Entire home/apt,193,30,7
Green R*10minJFK T RedLine*Downtown 10 min by Uber,Private room,52,3,121
BlueRoom*City 10min by Uber*8min JFK Red Line,Private room,65,5,119
Spacious 1 BR | Downtown Boston | Near Tufts & BCH,Entire home/apt,145,4,6
Private 1BR | Steps from Boston  Hospitals | GLS,Entire home/apt,143,91,19
Beautiful 1BR | Full Kitchen | Downtown Boston,Entire home/apt,143,3,0
Spacious 1BR | 24-HR Concierge | Downtown Boston,Entire home/apt,170,91,14
The Boston Christopher One Bedroom,Entire home/apt,299,1,9
The Boston Christopher One Bedroom,Entire home/apt,299,1,14
The Boston Christopher Studio Suite,Entire home/apt,259,1,23
Modern 1 Bedroom Apartment Boston!,Entire home/apt,70,91,1
Stylish 2 Bedroom in Boston's Leather District!,Entire home/apt,686,5,0
Modern & Spacious 2BR | Full Kitchen | Chinatown,Entire home/apt,197,91,14
Spacious 2BR | Downtown Boston | Full Kitchen| GLS,Entire home/apt,279,9,0
NEW 1 Bdr Apt|Medical Professionals|Boston,Entire home/apt,170,9,0
New Studio in The Heart of Boston|Work from home,Entire home/apt,139,9,2
"Close to BMC, Easy to Downtown/Longwood/Cambridge",Private room,37,91,0
Condo in Boston; Monthly Long Term Rental Only!,Entire home/apt,98,91,49
"2bed/2bath,River View, Seconds from Mass General H",Entire home/apt,315,30,6
"Comfy, quite room with all you need.",Private room,33,30,10
