name,room_type,price,minimum_nights,number_of_reviews
ELEGANT 3BR/1.5BA HOME  NEAR SF SFO,Entire home/apt,200,3,203
Menlo Park Executive home~Stanford~5 bedroom~A/C,Entire home/apt,220,3,136
Super Bowl! City AND Beach-Modern!,Entire home/apt,750,2,0
Private Bungalow/Private Office,Entire home/apt,99,3,226
Burlingame Bungalow walking distance to Broadway.,Entire home/apt,350,14,2
Modern studio near Faceb00k G00gle Amaz0n Stanford,Entire home/apt,139,1,217
Private Section of Chateau  2bed/1b,Private room,125,2,26
Privacy  Comfort  Nature  and Spectacular Views,Private room,121,7,60
Large private master suite in beautiful setting,Private room,199,2,18
Beautiful Quiet Redwood City Home,Entire home/apt,298,1,12
Private suite,Entire home/apt,111,3,207
Private Cottage / Apt. (w/ Kitchen),Entire home/apt,299,1,53
Executive Dream House (Sleeps 8-13),Entire home/apt,305,1,144
Silicon Valley Access - G8 Location!,Private room,200,1,0
Close to Stanford or train to SF,Private room,249,1,0
This apartment is close to everything.,Entire home/apt,149,1,211
Room near SFO/Bart/SF/Airport,Private room,59,25,354
*** Cozy 1BR in Menlo Park ***,Entire home/apt,189,3,7
1 Private Room on Peninsula between SFO & San Jose,Private room,40,5,5
Le Petit Manoir  RWC  CA  1 BR  1 Gst  $87/nt,Private room,87,3,29
Long Term Guests-By SFO  BART  CalTrain,Private room,70,31,48
Hilltop House  Panoramic SF Views,Entire home/apt,258,2,246
Single Room Available in Daly City,Private room,180,1,0
Private room/bath in Burlingame,Private room,125,1,3
Private Guest Bedroom/Bath - use of all the Home!,Private room,95,1,15
Walking distance to Stanford. Quiet,Private room,76,1,41
Longer stay discount W Menlo Luxurious mansion,Entire home/apt,549,1,102
Long Term-Private bed/bath. SFO  BART  Train,Private room,70,31,25
Long terms stays-Internships and Term Assignments,Private room,90,31,15
Private Room  Pool and View in a Beautiful House,Private room,89,2,10
Private Charming Cottage on Estate,Entire home/apt,300,30,0
Bay area home in quiet neighborhood,Entire home/apt,712,1,5
Newly remodeled fully furnished private entrance.,Entire home/apt,199,2,0
Home Sweet Home 2,Private room,90,1,29
Room near Tech & Stanford,Private room,62,1,158
Redwood Hideaway,Entire home/apt,105,2,89
Beautiful 1 BD at Central Peninsula,Entire home/apt,144,2,1
Modern 1Bed/1Bath  Walk to Caltrain  7 mins to SFO,Private room,128,2,55
Separate entry room near Stanford,Private room,129,1,245
Private Bedroom & Bathroom by the water,Private room,59,30,41
Best location Silicon Valley  cul-de-sac  family,Entire home/apt,385,7,13
Great Home with Views of S.F. Bay,Entire home/apt,199,30,12
Mid-Century Bungalow in a Serene Garden Setting,Entire home/apt,198,2,135
Charming Private 1 bd  bath  & living room,Entire home/apt,249,1,38
Room furnished,Private room,66,1,80
Charming family house in a Great location,Entire home/apt,400,3,12
Central Peninsula beautiful 1bd (II),Entire home/apt,146,1,25
Beautiful San Mateo 1bd! Pool+Gym+Game Room!!,Entire home/apt,126,1,28
SM 1bd Great location! Gym+Pool+Wifi!(I),Entire home/apt,128,1,74
Master Bedroom For 2 guests with Spacious Bathroom,Private room,75,1,378
Sunny Cottage in Allied Arts,Entire home/apt,180,3,67
Remodeled Bungalow - Great Location,Entire home/apt,289,2,152
Nurse friendly house near Stanford Hospital,Private room,58,2,68
Nurse friendly house near Stanford Hospital,Private room,55,28,62
Nurse friendly house near Stanford Hospital,Private room,60,30,24
Walk to downtown Palo Alto!,Entire home/apt,1000,2,8
Private junior suite close to SF,Private room,90,1,264
Private Backyard Studio near Burlingame,Entire home/apt,74,5,34
Large Master Bedroom with Private Bathroom,Private room,68,30,68
Bright and Cozy California Bungalow,Entire home/apt,265,2,3
New bright studio  separate entrance,Entire home/apt,107,2,246
Private Cottage in Atherton,Entire home/apt,395,2,9
Studio on Broadway,Entire home/apt,99,2,16
400sqft/ 8m SFO/ 5m Bart&Caltrain/Prvt Bath/Brkft2,Private room,55,1,225
BRAND NEW Designer 2bedroom 1Bath 6mins to SFO.,Entire home/apt,188,31,9
Cozy  Spacious Villa with Private Pool & Bay View!,Entire home/apt,529,5,143
Private Room For Two. Near Stanford,Private room,80,1,45
Mid Century Modern 2 Bd/2 Ba Cottage w/ Lg Garden,Entire home/apt,385,3,28
* 2BR REMODEL w/ Vaulted Ceilings *,Entire home/apt,269,1,0
Creekside serenity,Entire home/apt,145,2,164
Family home in Redwood City,Entire home/apt,200,3,4
Woodsy Silicon Valley Cottage,Entire home/apt,170,2,104
Studio near Harbor/Half Moon Bay,Entire home/apt,150,1,219
Secluded Woodside mountain home,Entire home/apt,500,7,0
Lovely house by the bay with free parking,Entire home/apt,330,1,146
Affordable Silicon Valley Home,Entire home/apt,699,1,15
Cozy 1 bdrm/1 bath  near SFO  Washer & Dryer incl,Entire home/apt,110,1,513
The Atherton Estate Near Stanford,Entire home/apt,2500,2,34
luxury modern house in Palo Alto,Entire home/apt,850,10,11
A beautiful private bedroom & Bath in Foster City,Private room,75,1,114
Brand New Apt With Gym and Pool,Private room,1000,1,0
Business Traveler’s Silicone  Valley Oasis,Private room,75,30,12
Comfy home close to Stanford  Downtown PA and MP,Entire home/apt,300,3,0
Great Location in Western San Mateo,Private room,120,1,0
Private Room For One. Near Stanford and SLAC,Private room,90,1,61
HackerHome - Palo Alto: bunk 4,Shared room,27,6,14
Elegant & Convenient RWC Studio,Entire home/apt,135,1,87
Large One Bedroom  private entrance,Private room,91,5,35
Lovely San Mateo Home,Private room,95,1,12
Bright Spacious Large Bedroom,Private room,150,1,3
Private Studio with Views,Entire home/apt,123,2,151
A cozy cottage in the middle of Silicon Valley.,Private room,55,3,65
* SHELTER in PLACE in PARADISE *,Entire home/apt,500,2,122
Luxury 3br/2.5ba Resort-Like Living Year Round!,Entire home/apt,298,25,16
@ Marbella Lane - Treehouse | SFO | Parking,Entire home/apt,138,1,301
Sleek room with private ensuite bathroom,Private room,133,1,67
Serene Private In-Law Suite Near Beach and S.F.,Entire home/apt,135,2,72
Single Family House 2 blocks off Highway 1,Entire home/apt,160,2,207
Walk to Montara State Beach,Private room,65,29,136
Near Stanford- Brand New 2bed/1bath,Entire home/apt,160,4,54
Lovely Remodeled House 10 min to Bart Station WiFi,Entire home/apt,180,2,122
new house level2,Entire home/apt,310,2,8
Beautiful Spacious Single Family Home with Hot Tub,Entire home/apt,375,5,7
Spacious 3 bed  2 bath home in lovely Foster City!,Entire home/apt,952,5,0
[[[Cool]]] Panoramic Master Studio,Entire home/apt,95,1,106
Cozy Bedroom with a Private Bathroom,Private room,60,1,540
[Nice] 1 Bedroom apartment near Daly City Bart,Entire home/apt,95,1,72
Cute & Cozy Private Room/House Near SFO & SF City,Private room,70,1,174
Jacuzzi tub- 10min to SFO; 20min to SF,Entire home/apt,144,2,168
Beautiful and Private Modern Cottage Close to Silicon Valley,Entire home/apt,250,2,142
Home of silicon valley engineers 1,Entire home/apt,150,100,2
Nice and Cozy Room Near SFO- Ariel’s Room,Private room,75,3,47
Cozy Room Near SFO- Amanda’s room,Private room,71,7,36
Private & Peaceful Garden Cottage: 25min to SJ/SF,Entire home/apt,119,3,100
[Swt] Spacious 2BD/1Bath Flat near Daly City BART,Entire home/apt,160,3,68
Engineering Home at Silicon Valley 2,Private room,84,100,5
The Douglas Beach House,Entire home/apt,550,3,16
(Presidio) Private room_couple blocks from SF,Private room,54,1,276
( Bay Suite ) Private Suite_couple blocks from SF,Private room,59,1,311
South San Francisco Micro- Studio Flex $ 30+days,Entire home/apt,50,10,156
PRIVATE Room+Parking+Laundry+Breakfast+EXTRAS,Private room,75,60,37
Private Tiny House  Bike to Stanford/FaceB/Goog/VA,Entire home/apt,109,1,185
Home of silicon valley engineer 3,Private room,85,30,7
Quite Bedroom Walking to CalTrain/ Bart/ SFO,Private room,80,1,52
SF Bay Area Hostel Style,Shared room,29,3,51
Studio well furnished,Entire home/apt,140,1,47
Room in a executive villa near Stanford/Palo Alto,Private room,75,1,25
Separate/Sanitary 1 bd apt 1-4 ppl; Near SF/SFO!,Entire home/apt,85,4,60
Glamping in the redwoods - Waldhaus at La Honda,Entire home/apt,557,2,72
|| Comfy Studio near Daly City BART ||,Entire home/apt,95,1,115
Living in a park,Private room,65,1,68
Awesome Home close to Parks and Trails,Entire home/apt,189,31,6
Charming Mediterranean-style home near Downtown,Entire home/apt,495,3,44
Mid Century Modern Living w/Pool,Entire home/apt,700,3,12
Bicycle Shack @ La Honda Pottery,Entire home/apt,85,2,222
Room 2 in downtown San Mateo house. Near SFO,Private room,55,1,201
Private Room SFO & Oracle - Silicon Valley Hub,Private room,300,1,6
Room 1 in downtown San Mateo house. Near SFO,Private room,55,1,221
~Clean  Safe  Private  Cottage in Woodside ~,Entire home/apt,95,2,30
Simple room (#2) in RWC (near Stanford  Face Book),Private room,48,5,9
Whole house 1 Bed 1 Bath in the Hills,Entire home/apt,107,2,144
Entire Home 3 bed/4 bath SF skyline views,Entire home/apt,177,2,157
Close to SFO & SF &Silicon Valley B,Private room,69,1,35
Close to SFO SF  & Silicon Valley C,Private room,69,1,27
Private Cottage,Entire home/apt,132,3,133
Spacious double queen private bath,Entire home/apt,122,2,203
Seaside Retreat -near beach &SF/SJ,Entire home/apt,166,2,163
Home away from home..FBHQ  Stanford  Googl   Amzn,Private room,99,1,36
Nice Townhouse Style Condo,Private room,120,30,4
Private Guest Suite with Private Restroom near SFO,Private room,85,1,53
Amazing ocean view  spacious condo,Entire home/apt,155,30,15
Light filled  quiet guest room in Atherton,Private room,140,1,59
Confortable room,Private room,90,2,8
Cozy 1 BR Pool house with bdrm loft (2 sgl bds),Entire home/apt,225,2,50
New Listing - Toniest Town,Entire home/apt,170,10,10
Great private room  short drive from SFO airport.,Private room,61,1,281
Cozy Super Single Bed-Parking-SFO-Brkft,Private room,88,1,76
Charming home in Cipriani Hills,Entire home/apt,226,14,12
A Cozy Room near San Francisco,Private room,71,1,132
1392A Cozy Private Bedroom near Daly City Subway,Private room,45,1,249
1392B Huge 2-Bed Master Suite w/ Bath near Subway,Private room,70,1,203
1393B Spacious 2-Bed Room near Daly City Subway,Private room,52,1,195
1393C Cozy Private Bedroom near Daly City Subway,Private room,56,1,251
1393E Master Bedroom with Bath near Daly City BART,Private room,51,1,163
Cozy 2BD House  Minutes To Techs & Stanford Univ!,Entire home/apt,129,2,163
SF Ocean Views-Pedro Pt.-Pacifica-1Bed Penthouse,Entire home/apt,195,2,89
SFO lovely Master bedroom in beautiful house,Private room,118,1,49
1393D Cozy Private Bedroom near Daly City Subway,Private room,43,1,221
Full size bed private bedroom  near SFO & Bart,Private room,68,1,110
Private Bedroom Queen size bed mins away from SFO,Private room,65,1,116
Comfy Single twin beds  near SFO,Shared room,40,1,158
Extended stay  furnished apt/suite   private patio,Entire home/apt,130,7,2
Relax in Comfort,Private room,69,7,34
Romantic hideaway near Stanford and San Francisco,Entire home/apt,100,4,17
A Two Queen Beds Room near Bart Station,Private room,121,1,99
A Sunny Room near San Francisco,Private room,79,1,134
Home close to Downtown Menlo Park,Entire home/apt,227,30,6
Cozy Cottage close to Stanford + Caltrain,Entire home/apt,64,30,15
New Home: Chefs Kitchen  Fast WiFi  Kid Friendly!,Entire home/apt,1000,4,15
Comfy full size bed,Private room,55,1,118
Clean&Cozy Cottage near downtown Burlingame & SFO,Entire home/apt,129,2,186
A Two Twin Beds Room near BART Station,Private room,76,1,111
Private Elegant Studio in Silicon Valley,Entire home/apt,78,3,83
Comfortable private room . Excellent location!,Private room,95,2,277
Private Cottage near Redwood City and San Carlos Downtowns,Entire home/apt,175,4,79
* Pleasant stay in Redwood Shores  Private bath! *,Private room,85,1,71
Self Check-In Private Entrance Clean Bed & Bath,Entire home/apt,120,4,84
Private cottage 5mins to SFO short walk 2 BARTrain,Entire home/apt,94,1,191
Comfy Bed in Shared room # 1,Shared room,35,3,24
The  Secret Room  in San Mateo,Private room,60,5,59
Mid-Century Modern Bedroom  5-min Walk to Caltrain,Private room,62,5,46
Your home away from home. Walk to everything!,Private room,65,2,59
Beach House at Linda Mar,Private room,75,1,0
Newly Built Home! Biz Ready + Centrally Located,Entire home/apt,238,2,70
Montara Beach House (for up to 6 guests),Entire home/apt,317,2,170
Quiet  Cosy Bedroom with Private Bathroom,Private room,100,2,70
Tranquil 3BR Home in Menlo Park Near Facebook,Entire home/apt,193,30,26
Ideally located Apt in Downtown San Carlos,Entire home/apt,174,30,3
Home Suite Home  @  Palo Alto/Menlo Park,Private room,105,2,49
Studio G - Garden Views  Walk to Pillar Pt Harbor!,Entire home/apt,143,2,200
Charming Mid-SF Peninsula Suite sleeps 2-4,Private room,85,2,79
Modern townhouse in the middle of Silicon Valley,Entire home/apt,175,14,0
Adorable San Carlos Home - Work From Home Ready,Entire home/apt,250,10,23
Half Moon Bay Coastal Home Walk Beach & Marina SPA,Entire home/apt,505,3,167
Spacious quiet cottage  next to Stanford  FaceBk,Entire home/apt,129,1,154
MCM Room with Private Bath in Eichler Original,Private room,100,3,64
Mountain Retreat,Entire home/apt,110,3,85
Warm  Inviting Studio in Mayfair Village,Entire home/apt,125,3,174
Wonderful Top of the hill 5br/3ba house 5 min SFO,Entire home/apt,368,2,167
Private 2bd/1ba San Mateo,Entire home/apt,211,5,108
Fun,Shared room,250,1,1
Luxury Yacht as an executive condo,Entire home/apt,399,3,1
Private Studio Apt near Downtown SM/CalTrain,Entire home/apt,95,3,65
Ocean-front 3+2 Retreat in Moss Beach - VIEWS!,Entire home/apt,426,3,79
Downstairs in-law unit with private entrance,Entire home/apt,72,31,21
Redwood Retreat,Private room,125,2,3
1 bedroom/1 bath/living full kitchen,Entire home/apt,67,1,251
cozy place to crush in,Private room,50,30,2
Escape to the Heart of Silicon Valley!,Entire home/apt,150,2,112
Fantastic 3BR Condo in Menlo Park  Parking + Pool,Entire home/apt,186,31,4
Private room in sunny Brisbane,Private room,60,1,2
Cozy home near SFO in great neighborhood,Private room,155,2,8
=Luxury Romantic Yacht 8min to SFO=,Entire home/apt,128,28,20
Stunning Oceanview Coastal Cottage | Beach  Trails  Family Activities,Entire home/apt,143,1,107
SF Comfy Flat w/Prkg & Yard - NOW EXTRA SANITIZED,Entire home/apt,117,1,236
Fully Furnished Cozy Atherton Cottage,Entire home/apt,125,30,2
Share *BEACH HOME* welcome nurses and longer stays,Private room,60,30,5
Your home away from home,Entire home/apt,130,30,4
Business ready! Private bathroom... Redwood Shores,Private room,95,1,17
Shoji 4 bedrooms 3 baths single house near  SFO,Entire home/apt,589,1,13
Breakaway Farm B&B,Private room,150,1,210
Charming Studio DownTown Burlingame Caltrain 674,Entire home/apt,120,5,20
Private  Quiet Room in Cozy Menlo Park House!,Private room,77,2,14
Private Studio Kitchen Jacuzzi laundry Parking!,Entire home/apt,159,1,202
San Mateo  Private room and bath,Private room,71,7,2
Relaxation Refuge,Entire home/apt,100,10,0
3BR/2BA Spanish Colonial Home  10 mins to SFO,Entire home/apt,170,3,153
Luxury 3bd/2.5b spacious home  easy access to 101,Entire home/apt,225,2,95
MP Z| Cozy room  close to Palo Alto + Bus & Train,Private room,49,1,56
MP W| Private room near Stanford + Caltrain +Bus,Private room,49,1,45
Half Moon Bay/Moss Beach House on The Ocean,Entire home/apt,375,2,144
A Remodeled Eichler House y Healing Garden,Private room,666,2,24
Room for Student  Foreigner  Working individual.,Private room,55,5,67
Contemporary and Comfortable in a Great Location,Entire home/apt,379,1,66
Sparkling Clean Guesthouse In Great Neighborhood,Entire home/apt,96,1,273
Super comfortable bed w/private bath  quiet home.,Private room,79,2,60
Daly City nice cozy room near SF SFO Downtown Bart,Private room,65,1,235
Unwind in luxury: house with breathtaking views,Entire home/apt,340,7,0
Luxury 4BD (3B+Bus)/3BA Home in San Mateo Near SFO,Entire home/apt,298,365,56
1x BR in a  5 STAR   European-Style House,Private room,69,2,29
San Francisco Bay View room #A,Private room,55,5,54
Beautiful Cottage 1 Bedroom/1 Bath/Kitchen,Entire home/apt,77,1,237
Comfy 2 bedrooms close Bart sunny backyard,Entire home/apt,150,2,152
Cozy comfortable room near SF SFO Downtown Bart,Private room,68,1,274
Two twin beds cozy room near SFO SF Downtown Bart,Private room,69,1,260
Private entrance & bath near SF Downtown SFO Bart,Private room,76,1,266
Welcome to turtle town condo,Entire home/apt,90,2,39
Charming Home - Spacious - Centrally Located,Entire home/apt,400,1,8
The Cottage at Where Water Falls,Entire home/apt,375,2,15
Cozy 2 bdrm/1 bath near Airport BART and Cal-train,Entire home/apt,130,2,70
Lovely  modern  with bay view,Private room,350,1,0
Suncin Residence,Private room,70,2,78
Clean & Comfortable Home  10 min from SFO Airport,Entire home/apt,150,2,191
BART/Shopping mall/SFO - Newly remodeled 1 bedroom,Entire home/apt,94,1,328
Airport/Bart/Food/Shop - Newly remodeled 2 bedroom,Entire home/apt,128,1,305
Sharon Green Apartment,Private room,150,29,0
Cheap & Cheerful Apartment Mins From Downtown SF!,Entire home/apt,56,2,193
A little kid's room in a blue gem house,Private room,71,3,122
DIBS,Entire home/apt,154,1,157
Private room close to Stanford & Palo Alto,Private room,250,1,0
Master bedroom with private bath,Private room,100,1,81
San Francisco Gorgeous Bay View  # G,Private room,58,7,50
San Francisco  New  Queen Bed  # Z,Private room,60,7,52
San Francisco  New Queen  Bed # M,Private room,78,1,53
Private & Cozy 1 bedroom suite in-law near SF/SFO,Entire home/apt,82,1,303
Beautiful Ocean View Home in Mystical Moss Beach,Private room,160,7,0
Redwood City  Menlo Park  Private Room Available,Private room,100,3,24
Cozy house in Daly City,Entire home/apt,233,180,0
Luxury Guesthouse in the heart of Silicon Valley,Entire home/apt,196,7,99
Guesthouse near Stanford  Palo Alto  Menlo Park,Entire home/apt,105,1,89
Cozy bedroom with beautiful bay view  SFO 10 min,Private room,112,2,99
Luxe 1BR Apartments in the Heart of Tech,Entire home/apt,175,30,2
❤️ Near SFO monthly stay ok.(Easy street Parking),Private room,48,3,225
2 Bedroom Treehouse Cottage,Entire home/apt,139,3,121
Wow! I loved my stay at this European-Style House,Private room,69,2,14
Estate Home in Crescent Park,Entire home/apt,2500,5,1
Master BR near FaceBook/Stanford,Private room,89,2,15
Sunny Menlo Park Home,Entire home/apt,189,30,16
Fabulous Short term home rental,Entire home/apt,450,2,12
Sharon Heights studio.,Entire home/apt,200,2,95
Fully Furnished Atherton Guest Wing,Private room,80,30,8
Redwood City  Menlo Park  Private Room  Good Price,Private room,100,3,24
Peninsula bright cozy private unit  near Oracle HQ,Entire home/apt,110,3,28
Good size master BR with double sinks bathroom,Private room,99,1,36
Sunny bedroom and modern kitchen near SFO,Private room,99,1,21
Take 5 on the Plant-Filled Veranda of an Arty Studio,Private room,113,1,460
Prime West Menlo Park!,Entire home/apt,600,3,5
"Sleek  Fresh & Cozy 
1 BD",Private room,58,7,22
Serene Studio with Private Entrance and Yard,Entire home/apt,125,3,84
Great private room with private entrance!,Private room,102,2,164
In-law/studio The heart of Silicone Valley,Entire home/apt,80,1,17
Quiet little private cottage/studio,Private room,86,1,30
Pretty home away from home,Private room,54,2,5
DISCOVER...Open floor plan  custom old-world charm,Entire home/apt,366,2,117
Private Studio Kitchen Laundry Parking Jacuzzi!!!!,Entire home/apt,149,1,100
1073A Master Suite with Ocean View Patio near BART,Private room,77,1,223
1073E Huge Master Suite near Daly City BART & SFO,Private room,94,1,263
1073D Double Queen-Bed Room near Daly City Subway,Private room,43,1,185
1092C Private Bedroom near Daly City Bart and SFO,Private room,49,1,231
1092D Big Master Bedroom near Daly City BART & SFO,Private room,48,1,153
The Studio -Montara Beach House-PRIVATE ENTER/BATH,Private room,62,2,39
1092E Four Twin-Bed Room near SFO  Subway  Freeway,Private room,42,1,248
Walk to Downtown Palo Alto/Stanford - new remodel!,Entire home/apt,220,2,69
Pescadero    MY BLUE HEAVEN cottage,Entire home/apt,190,2,110
Beautiful Home - 4 Bedroom  3 Bath - 2 Car Garage,Entire home/apt,399,3,56
1073C Double-Bed Room near Daly City BART and SFO,Private room,52,1,226
1092A Large Master Suite near Daly City BART & SFO,Private room,52,1,232
Central Peninsula beautiful 1bd (I),Entire home/apt,129,4,10
Fresh new 2BR in-law unit with private entrance,Entire home/apt,193,2,96
[DC] 2BD/1Bath Private Flat near SF,Entire home/apt,160,3,49
SM 1bd Great location! Gym and Pool!(III),Entire home/apt,128,1,39
Great Ocean Views--long term rental,Entire home/apt,173,30,185
Sparkling clean guesthouse close to everything,Entire home/apt,114,2,120
Private Quiet Studio Retreat,Entire home/apt,159,2,51
New remodel 2 bedrooms unit near SFO(Orange),Entire home/apt,81,1,296
Palo Alto Private Entry Spacious Studio+fireplace,Private room,68,30,0
Beautiful House in Menlo Park  Bedroom 2,Private room,109,2,39
Woodhams Creek,Private room,75,1,191
(:(:(:Great Ocean View House for Vacation:):):),Entire home/apt,179,2,240
Awesome 1 Bed / 1 Bath!,Private room,100,5,25
Private Self Checkin Apartment 7 mins to SFO,Entire home/apt,90,1,311
Private Bed  Bath  and Kitchenette in New House,Private room,85,30,16
San Mateo Getaway Private 2 Bedroom,Entire home/apt,167,1,161
"Beautiful WaterFront Home!
Business or Vacation!",Entire home/apt,232,7,58
Super cute spot in awesome Half Moon Bay location,Entire home/apt,235,2,104
❤️Amazing! 2B/2B Half block from the bay! Near SFO,Entire home/apt,224,28,126
Luxury 1 BR Apt.  in the heart of Silicon Valley!,Entire home/apt,289,3,7
Big master bedroom in the center of Silicon Valley,Private room,90,2,56
Room in a heart of Silicon Valley,Private room,59,2,44
Beautiful Mastersuite 8 min to SFO,Private room,69,1,324
Lovely Room/Private Bath 8 min to SFO,Private room,75,1,279
Queen size bed in Silicon Valley,Private room,45,2,57
Private Cottage relax/work remotely  walk downtown,Entire home/apt,100,5,30
Modern studio w/bath+kitchen. Stanford  Faceb00k,Entire home/apt,129,1,100
A private beachy pad in Montara,Entire home/apt,125,2,164
Quiet Private bedroom in San Mateo-Feels like home,Private room,72,2,22
Single Family Redwood City Full Home,Entire home/apt,120,2,25
Cozy One bedroom Apartment in the Westlake area.,Entire home/apt,120,10,4
Executive Renovated 1 Bed Caltrain Redwood City L3,Entire home/apt,130,6,20
Adorable  Charming  Caltrain  Redwood City A0,Entire home/apt,125,4,8
2 Bdrm Updated Downtown Redwood City Caltrain L7,Entire home/apt,137,7,14
5 mins to BART  Parking + Breakfast + Laundry,Private room,50,20,108
The GreenHouse (south room),Private room,60,1,97
Modern | Menlo Park 1BR |Perfect 4 Business Travel,Entire home/apt,289,25,1
High End 2-BR Menlo Park + Modern Amenities!,Entire home/apt,328,3,6
Space  Style & Privacy! Luxury 2BR in Menlo Park,Entire home/apt,328,3,4
Cozy Home in San Mateo & Walk to Bay Trail/私人房間 R1,Private room,50,7,8
Master Bedroom w/ Private Bath /主臥房,Private room,60,7,17
Sunny Home near SFO/downtown SM/Bay Trail/ 私人房間 R2,Private room,55,7,10
Travel Nurse convenient 1 Bedroom near Stanford,Entire home/apt,219,21,0
Clean 2BR near FB & CalTrain w/ Washer/Dryer,Entire home/apt,199,21,0
Sunny Comfortable Furnished 3-Bed/2-Bath Home,Entire home/apt,249,14,4
S&S  Classic - Offers Comfort and Convenience,Private room,71,1,11
Beautiful guest house in Burlingame,Entire home/apt,148,3,11
Stay Nestled in Ancient Redwoods in Silicon Valley,Entire home/apt,99,2,174
2 Bed/1Bath/Kitchenette Unit in South SF (Purple),Entire home/apt,79,1,253
Private Entrance Studio House in Hillsborough 豪宅套房,Entire home/apt,139,30,0
5 mins to BART  Parking + Breakfast + Laundry,Shared room,34,3,77
Full Floor Guest Suite in Hillsborough 硅谷豪宅,Private room,103,30,0
Simple room (#1) in RWC(near Stanford  Face book),Private room,48,4,14
Private 1BR/1BA in Menlo Park,Private room,130,3,17
Newly Remodel Room and Quite Place,Private room,75,1,44
East Sharp Park 3br House,Entire home/apt,180,3,150
SAN FRANCISCO AIRPORT  VIEW  BEAUTIFUL,Private room,69,1,38
Bright&AIRY 1 BDRM in Daly City with FREE PARKING,Entire home/apt,99,1,266
Silicon Valley RainForest,Private room,85,1,6
Beauty in San Carlos!  1 large bedroom apartment,Entire home/apt,199,5,65
2 Bed/1Bath/Kitchenette Unit in South SF (Green),Entire home/apt,104,1,185
Cozy Private Studio Near SFO,Entire home/apt,95,1,394
Quaint detached in-law with private entrance,Entire home/apt,71,1,122
Luxurious Beautiful 4 Bedroom 3 Bath -2 Car Garage,Entire home/apt,399,2,72
Savor the Peace at a Comfy Cottage Minutes from Downtown SF,Entire home/apt,145,1,295
Magnolia Suite- 5min to FaceBK & 15min to Stanford,Entire home/apt,99,2,39
85' Yacht docked at Pier 40 San Francisco,Entire home/apt,1950,1,1
The Whisper,Entire home/apt,94,1,134
Guest House in the Woods,Entire home/apt,200,1,226
5 mins to BART  Parking + Breakfast + Laundry,Shared room,30,3,60
Cozy 3B/2B House Redwood City (long term discount),Entire home/apt,160,2,130
Ultimate 1BR near Facebook!,Entire home/apt,514,3,1
Modern & Stylish 2BR in Menlo Park with Pool,Entire home/apt,328,3,10
Modern & Cozy 2BR near Redwood City,Entire home/apt,328,3,5
Spectacular 2BR | Pool  & Gym | Menlo Park,Entire home/apt,328,3,12
Sleek 1-BR + Sky Lounge & Yoga Studio!!,Hotel room,289,3,4
Fun 2-BR in Menlo Park By Burgess Park  ; ),Entire home/apt,380,2,0
Upscale 2BR in Menlo Park!,Entire home/apt,328,3,2
New Luxury 1BR near Facebook,Entire home/apt,289,3,2
SpectaculaR 2-BR with Top Of The Line Amenities!!,Entire home/apt,328,3,5
Beach Cottage Shelter Here,Entire home/apt,275,2,80
STONEWOOD GUEST HOUSE,Entire home/apt,382,30,21
Newly Remodeled Two-Story Gem,Entire home/apt,190,2,62
Beautiful 4BR/4 1/2BA Modern House in Menlo Park,Entire home/apt,495,6,2
1 bed room Menlo Park/Redwood City/Palo Alto,Private room,68,31,57
Elegant City View 3 Bedrooms 2 Baths Home Near SF,Entire home/apt,261,2,185
Beautiful 1 bed / 1 bath,Private room,75,5,30
Cozy 1 bed / 1 bath,Private room,90,5,29
Delightful 1 bed / 1 bath,Private room,86,5,34
Enjoyable 1 bed / 1 bath,Private room,85,5,24
Quiet SF Mid-Peninsula Home,Private room,145,1,2
Beautiful Remodeled Studio Close to Kaiser w/WIFI,Entire home/apt,76,28,11
Beautiful Home near Social Media HQ,Entire home/apt,190,2,108
Beautiful Pacifica In Law Unit! Coastal getaway.,Private room,76,3,65
Excellent location  Sunny   Private bedroom/bath,Entire home/apt,72,6,58
1. Sunfilled Room near Stanford Univ,Private room,38,1,13
2. Sunfilled Room near Stanford in Hippy’s House,Private room,39,1,11
Ocean Views  Walk to Beach  Close to SFO and SF,Entire home/apt,129,1,233
旧金山湾区millbrae交通便利一整层独立卧室浴室进出近机场SFO BART Caltrain,Entire home/apt,58,30,4
Clean & Cozy Private Room/Bath Near BART (1.4 mi),Private room,51,2,240
Peaceful Studio in Beautiful Neighborhood,Entire home/apt,95,3,66
Comfortable 1 Bedroom In-Law near SFO/BART,Entire home/apt,125,4,102
Cozy top floor bedroom #1 overseeing San Bruno,Private room,53,1,254
Woodside Farmhouse Cottage Stanford/Silicon Valley,Entire home/apt,229,2,148
Bedroom 1 of 2  Close to Downtown Half Moon Bay,Private room,135,1,61
Immaculate 1 K Bed Apt Near Stanford Med  F@Book,Entire home/apt,100,4,83
Clean & comfy master BR in modern home downtown!,Private room,78,1,103
Luxury Apartment Ocean Side: Master Bedroom,Private room,200,2,2
Cozy top floor bedroom #2 overseeing San Bruno,Private room,55,1,225
Privat studio in the heart of Silicon Valley,Entire home/apt,82,3,133
No-Fuss Menlo Park Suite for Business Travelers,Entire home/apt,195,30,45
Moss Beach Retreat w/Hot Tub and Ocean Views,Entire home/apt,599,3,11
University Square Park. Kindest hosts in town.,Private room,95,4,6
Home feel,Entire home/apt,195,2,125
